encoder,model,base_c,optimizer,batch_size,lr,loss_type,focal_alpha,focal_gamma,use_scheduler,scheduler_type,warmup_epochs,target_param,param_value,epoch,train_loss,val_iou,val_dice
resnet50,unet_resnet50,96,adamw,8,0.0003,focal_dice,0.25,2.0,True,cosine,5,epochs,80,19,0.0618,0.7721,0.8587
resnet50,unet_resnet50,96,adamw,8,0.0003,focal_dice,0.25,2.0,True,cosine,5,epochs,80,20,0.0614,0.7763,0.8643
resnet50,unet_resnet50,96,adamw,8,0.0003,focal_dice,0.25,2.0,True,cosine,5,epochs,80,21,0.0546,0.7618,0.8531
resnet50,unet_resnet50,96,adamw,8,0.0003,focal_dice,0.25,2.0,True,cosine,5,epochs,80,22,0.0501,0.7801,0.8664
resnet50,unet_resnet50,96,adamw,8,0.0003,focal_dice,0.25,2.0,True,cosine,5,epochs,80,23,0.048,0.772,0.8603
resnet50,unet_resnet50,96,adamw,8,0.0003,focal_dice,0.25,2.0,True,cosine,5,epochs,80,24,0.0487,0.7568,0.8507
resnet50,unet_resnet50,96,adamw,8,0.0003,focal_dice,0.25,2.0,True,cosine,5,epochs,80,25,0.0498,0.7635,0.8533
resnet50,unet_resnet50,96,adamw,8,0.0003,focal_dice,0.25,2.0,True,cosine,5,epochs,80,26,0.0464,0.7804,0.8653
resnet50,unet_resnet50,96,adamw,8,0.0003,focal_dice,0.25,2.0,True,cosine,5,epochs,80,27,0.0465,0.7771,0.864
resnet50,unet_resnet50,96,adamw,8,0.0003,focal_dice,0.25,2.0,True,cosine,5,epochs,80,28,0.0414,0.7711,0.8595
resnet50,unet_resnet50,96,adamw,8,0.0003,focal_dice,0.25,2.0,True,cosine,5,epochs,80,29,0.0377,0.7645,0.8546
resnet50,unet_resnet50,96,adamw,8,0.0003,focal_dice,0.25,2.0,True,cosine,5,epochs,80,30,0.037,0.7765,0.8629
resnet50,unet_resnet50,96,adamw,8,0.0003,focal_dice,0.25,2.0,True,cosine,5,epochs,80,31,0.0338,0.7721,0.8602
resnet50,unet_resnet50,96,adamw,8,0.0003,focal_dice,0.25,2.0,True,cosine,5,epochs,80,32,0.0323,0.773,0.8605
resnet50,unet_resnet50,96,adamw,8,0.0003,focal_dice,0.25,2.0,True,cosine,5,epochs,80,33,0.0335,0.7714,0.8595
resnet50,unet_resnet50,96,adamw,8,0.0003,focal_dice,0.25,2.0,True,cosine,5,epochs,80,34,0.0322,0.7722,0.8602
resnet50,unet_resnet50,96,adamw,8,0.0003,focal_dice,0.25,2.0,True,cosine,5,epochs,80,35,0.0312,0.7569,0.8496
resnet50,unet_resnet50,96,adamw,8,0.0003,focal_dice,0.25,2.0,True,cosine,5,epochs,80,36,0.0307,0.7673,0.8578
resnet50,unet_resnet50,96,adamw,8,0.0003,focal_dice,0.25,2.0,True,cosine,5,epochs,80,37,0.0281,0.763,0.8538
resnet50,unet_resnet50,96,adamw,8,0.0003,focal_dice,0.25,2.0,True,cosine,5,epochs,80,38,0.0277,0.7608,0.8524
resnet50,unet_resnet50,96,adamw,8,0.0003,focal_dice,0.25,2.0,True,cosine,5,epochs,80,39,0.0265,0.7683,0.8577
resnet50,unet_resnet50,96,adamw,8,0.0003,focal_dice,0.25,2.0,True,cosine,5,epochs,80,40,0.0255,0.7632,0.8539
resnet50,unet_resnet50,96,adamw,8,0.0003,focal_dice,0.25,2.0,True,cosine,5,epochs,80,41,0.0273,0.7678,0.8568
resnet50,unet_resnet50,96,adamw,8,0.0003,focal_dice,0.25,2.0,True,cosine,5,epochs,80,42,0.0283,0.7695,0.8591
resnet50,unet_resnet50,96,adamw,8,0.0003,focal_dice,0.25,2.0,True,cosine,5,epochs,80,43,0.0249,0.7755,0.8628
resnet50,unet_resnet50,96,adamw,8,0.0003,focal_dice,0.25,2.0,True,cosine,5,epochs,80,44,0.0238,0.7715,0.8606
resnet50,unet_resnet50,96,adamw,8,0.0003,focal_dice,0.25,2.0,True,cosine,5,epochs,80,45,0.0223,0.7713,0.8593
resnet50,unet_resnet50,96,adamw,8,0.0003,focal_dice,0.25,2.0,True,cosine,5,epochs,80,46,0.0216,0.7693,0.8586
resnet50,unet_resnet50,96,adamw,8,0.0003,focal_dice,0.25,2.0,True,cosine,5,epochs,80,47,0.0258,0.7627,0.8544
resnet50,unet_resnet50,96,adamw,8,0.0003,focal_dice,0.25,2.0,True,cosine,5,epochs,80,48,0.0313,0.7706,0.86
resnet50,unet_resnet50,96,adamw,8,0.0003,focal_dice,0.25,2.0,True,cosine,5,epochs,80,49,0.0237,0.7754,0.8626
resnet50,unet_resnet50,96,adamw,8,0.0003,focal_dice,0.25,2.0,True,cosine,5,epochs,80,50,0.0219,0.7695,0.8589
resnet50,unet_resnet50,96,adamw,8,0.0003,focal_dice,0.25,2.0,True,cosine,5,epochs,80,51,0.0206,0.7738,0.8617
resnet50,unet_resnet50,96,adamw,8,0.0003,focal_dice,0.25,2.0,True,cosine,5,epochs,80,52,0.0196,0.7728,0.861
resnet50,unet_resnet50,96,adamw,8,0.0003,focal_dice,0.25,2.0,True,cosine,5,epochs,80,53,0.0188,0.7718,0.8607
resnet50,unet_resnet50,96,adamw,8,0.0003,focal_dice,0.25,2.0,True,cosine,5,epochs,80,54,0.019,0.7717,0.8601
resnet50,unet_resnet50,96,adamw,8,0.0003,focal_dice,0.25,2.0,True,cosine,5,epochs,80,55,0.0207,0.764,0.8547
resnet50,unet_resnet50,96,adamw,8,0.0003,focal_dice,0.25,2.0,True,cosine,5,epochs,80,56,0.0202,0.769,0.8585
resnet50,unet_resnet50,96,adamw,8,0.0003,focal_dice,0.25,2.0,True,cosine,5,epochs,80,57,0.0183,0.7702,0.8593
resnet50,unet_resnet50,96,adamw,8,0.0003,focal_dice,0.25,2.0,True,cosine,5,epochs,80,58,0.0183,0.7702,0.8594
resnet50,unet_resnet50,96,adamw,8,0.0003,focal_dice,0.25,2.0,True,cosine,5,epochs,80,59,0.0172,0.7692,0.8588
resnet50,unet_resnet50,96,adamw,8,0.0003,focal_dice,0.25,2.0,True,cosine,5,epochs,80,60,0.0168,0.768,0.8579
resnet50,unet_resnet50,96,adamw,8,0.0003,focal_dice,0.25,2.0,True,cosine,5,epochs,80,61,0.0167,0.7706,0.8596
resnet50,unet_resnet50,96,adamw,8,0.0003,focal_dice,0.25,2.0,True,cosine,5,epochs,80,62,0.0167,0.769,0.8588
resnet50,unet_resnet50,96,adamw,8,0.0003,focal_dice,0.25,2.0,True,cosine,5,epochs,80,63,0.0161,0.7705,0.8597
resnet50,unet_resnet50,96,adamw,8,0.0003,focal_dice,0.25,2.0,True,cosine,5,epochs,80,64,0.0169,0.7661,0.857
resnet50,unet_resnet50,96,adamw,8,0.0003,focal_dice,0.25,2.0,True,cosine,5,epochs,80,65,0.0159,0.7693,0.8588
resnet50,unet_resnet50,96,adamw,8,0.0003,focal_dice,0.25,2.0,True,cosine,5,epochs,80,66,0.0154,0.7688,0.8587
resnet50,unet_resnet50,96,adamw,8,0.0003,focal_dice,0.25,2.0,True,cosine,5,epochs,80,67,0.0156,0.7676,0.858
resnet50,unet_resnet50,96,adamw,8,0.0003,focal_dice,0.25,2.0,True,cosine,5,epochs,80,68,0.0158,0.7691,0.8589
resnet50,unet_resnet50,96,adamw,8,0.0003,focal_dice,0.25,2.0,True,cosine,5,epochs,80,69,0.0148,0.7712,0.86
resnet50,unet_resnet50,96,adamw,8,0.0003,focal_dice,0.25,2.0,True,cosine,5,epochs,80,70,0.0153,0.7691,0.8589
resnet50,unet_resnet50,96,adamw,8,0.0003,focal_dice,0.25,2.0,True,cosine,5,epochs,80,71,0.0149,0.7698,0.8594
resnet50,unet_resnet50,96,adamw,8,0.0003,focal_dice,0.25,2.0,True,cosine,5,epochs,80,72,0.0154,0.7717,0.8605
resnet50,unet_resnet50,96,adamw,8,0.0003,focal_dice,0.25,2.0,True,cosine,5,epochs,80,73,0.015,0.7713,0.8603
resnet50,unet_resnet50,96,adamw,8,0.0003,focal_dice,0.25,2.0,True,cosine,5,epochs,80,74,0.0152,0.7706,0.8597
resnet50,unet_resnet50,96,adamw,8,0.0003,focal_dice,0.25,2.0,True,cosine,5,epochs,80,75,0.0144,0.7698,0.8592
resnet50,unet_resnet50,96,adamw,8,0.0003,focal_dice,0.25,2.0,True,cosine,5,epochs,80,76,0.0144,0.7701,0.8595
resnet50,unet_resnet50,96,adamw,8,0.0003,focal_dice,0.25,2.0,True,cosine,5,epochs,80,77,0.0141,0.771,0.86
resnet50,unet_resnet50,96,adamw,8,0.0003,focal_dice,0.25,2.0,True,cosine,5,epochs,80,78,0.015,0.7701,0.8595
resnet50,unet_resnet50,96,adamw,8,0.0003,focal_dice,0.25,2.0,True,cosine,5,epochs,80,79,0.0147,0.7708,0.8599
resnet50,unet_resnet50,96,adamw,8,0.0003,focal_dice,0.25,2.0,True,cosine,5,epochs,80,80,0.0148,0.7707,0.8599
resnet50,unet_resnet50,96,adamw,8,0.0003,focal_dice,0.25,2.0,True,cosine,5,epochs,100,1,0.2233,0.5187,0.6623
resnet50,unet_resnet50,96,adamw,8,0.0003,focal_dice,0.25,2.0,True,cosine,5,epochs,100,2,0.1725,0.6834,0.7987
resnet50,unet_resnet50,96,adamw,8,0.0003,focal_dice,0.25,2.0,True,cosine,5,epochs,100,3,0.162,0.7579,0.8506
resnet50,unet_resnet50,96,adamw,8,0.0003,focal_dice,0.25,2.0,True,cosine,5,epochs,100,4,0.1459,0.7463,0.8433
resnet50,unet_resnet50,96,adamw,8,0.0003,focal_dice,0.25,2.0,True,cosine,5,epochs,100,5,0.1348,0.6122,0.7313
resnet50,unet_resnet50,96,adamw,8,0.0003,focal_dice,0.25,2.0,True,cosine,5,epochs,100,6,0.1264,0.7436,0.8404
resnet50,unet_resnet50,96,adamw,8,0.0003,focal_dice,0.25,2.0,True,cosine,5,epochs,100,7,0.1136,0.7481,0.8443
resnet50,unet_resnet50,96,adamw,8,0.0003,focal_dice,0.25,2.0,True,cosine,5,epochs,100,8,0.1024,0.7605,0.8504
resnet50,unet_resnet50,96,adamw,8,0.0003,focal_dice,0.25,2.0,True,cosine,5,epochs,100,9,0.0978,0.7668,0.8571
