encoder,model,base_c,optimizer,batch_size,lr,loss_type,focal_alpha,focal_gamma,use_scheduler,scheduler_type,warmup_epochs,target_param,param_value,epoch,train_loss,val_iou,val_dice
baseline,unet_baseline,96,adamw,8,5e-05,focal_dice,0.25,2.0,True,cosine,5,epochs,100,23,0.1338,0.6298,0.7492
baseline,unet_baseline,96,adamw,8,5e-05,focal_dice,0.25,2.0,True,cosine,5,epochs,100,24,0.123,0.661,0.7757
baseline,unet_baseline,96,adamw,8,5e-05,focal_dice,0.25,2.0,True,cosine,5,epochs,100,25,0.1154,0.6278,0.7462
baseline,unet_baseline,96,adamw,8,5e-05,focal_dice,0.25,2.0,True,cosine,5,epochs,100,26,0.1133,0.5997,0.7291
baseline,unet_baseline,96,adamw,8,5e-05,focal_dice,0.25,2.0,True,cosine,5,epochs,100,27,0.1099,0.624,0.7437
baseline,unet_baseline,96,adamw,8,5e-05,focal_dice,0.25,2.0,True,cosine,5,epochs,100,28,0.1095,0.6049,0.7304
baseline,unet_baseline,96,adamw,8,5e-05,focal_dice,0.25,2.0,True,cosine,5,epochs,100,29,0.1038,0.5966,0.7232
baseline,unet_baseline,96,adamw,8,5e-05,focal_dice,0.25,2.0,True,cosine,5,epochs,100,30,0.1025,0.6006,0.7283
baseline,unet_baseline,96,adamw,8,5e-05,focal_dice,0.25,2.0,True,cosine,5,epochs,100,31,0.1017,0.6007,0.7278
baseline,unet_baseline,96,adamw,8,5e-05,focal_dice,0.25,2.0,True,cosine,5,epochs,100,32,0.1003,0.622,0.7433
baseline,unet_baseline,96,adamw,8,5e-05,focal_dice,0.25,2.0,True,cosine,5,epochs,100,33,0.1037,0.6186,0.7342
baseline,unet_baseline,96,adamw,8,5e-05,focal_dice,0.25,2.0,True,cosine,5,epochs,100,34,0.099,0.6446,0.7639
baseline,unet_baseline,96,adamw,8,5e-05,focal_dice,0.25,2.0,True,cosine,5,epochs,100,35,0.0914,0.6035,0.7305
baseline,unet_baseline,96,adamw,8,5e-05,focal_dice,0.25,2.0,True,cosine,5,epochs,100,36,0.0894,0.6177,0.7407
baseline,unet_baseline,96,adamw,8,5e-05,focal_dice,0.25,2.0,True,cosine,5,epochs,100,37,0.0844,0.6219,0.7426
baseline,unet_baseline,96,adamw,8,5e-05,focal_dice,0.25,2.0,True,cosine,5,epochs,100,38,0.0832,0.6281,0.7512
baseline,unet_baseline,96,adamw,8,5e-05,focal_dice,0.25,2.0,True,cosine,5,epochs,100,39,0.0794,0.641,0.7583
baseline,unet_baseline,96,adamw,8,5e-05,focal_dice,0.25,2.0,True,cosine,5,epochs,100,40,0.0788,0.6291,0.7517
baseline,unet_baseline,96,adamw,8,5e-05,focal_dice,0.25,2.0,True,cosine,5,epochs,100,41,0.0754,0.63,0.7511
baseline,unet_baseline,96,adamw,8,5e-05,focal_dice,0.25,2.0,True,cosine,5,epochs,100,42,0.0731,0.6387,0.7539
baseline,unet_baseline,96,adamw,8,5e-05,focal_dice,0.25,2.0,True,cosine,5,epochs,100,43,0.0737,0.6297,0.7514
baseline,unet_baseline,96,adamw,8,5e-05,focal_dice,0.25,2.0,True,cosine,5,epochs,100,44,0.0713,0.618,0.7445
baseline,unet_baseline,96,adamw,8,5e-05,focal_dice,0.25,2.0,True,cosine,5,epochs,100,45,0.071,0.6261,0.7477
baseline,unet_baseline,96,adamw,8,5e-05,focal_dice,0.25,2.0,True,cosine,5,epochs,100,46,0.0699,0.6231,0.7474
baseline,unet_baseline,96,adamw,8,5e-05,focal_dice,0.25,2.0,True,cosine,5,epochs,100,47,0.0662,0.6449,0.7628
baseline,unet_baseline,96,adamw,8,5e-05,focal_dice,0.25,2.0,True,cosine,5,epochs,100,48,0.0657,0.6316,0.7522
baseline,unet_baseline,96,adamw,8,5e-05,focal_dice,0.25,2.0,True,cosine,5,epochs,100,49,0.062,0.63,0.7538
baseline,unet_baseline,96,adamw,8,5e-05,focal_dice,0.25,2.0,True,cosine,5,epochs,100,50,0.0587,0.6299,0.7519
baseline,unet_baseline,96,adamw,8,5e-05,focal_dice,0.25,2.0,True,cosine,5,epochs,100,51,0.0579,0.6487,0.766
baseline,unet_baseline,96,adamw,8,5e-05,focal_dice,0.25,2.0,True,cosine,5,epochs,100,52,0.0566,0.638,0.7595
baseline,unet_baseline,96,adamw,8,5e-05,focal_dice,0.25,2.0,True,cosine,5,epochs,100,53,0.0562,0.6349,0.7498
baseline,unet_baseline,96,adamw,8,5e-05,focal_dice,0.25,2.0,True,cosine,5,epochs,100,54,0.0559,0.6301,0.7474
baseline,unet_baseline,96,adamw,8,5e-05,focal_dice,0.25,2.0,True,cosine,5,epochs,100,55,0.052,0.6326,0.7502
baseline,unet_baseline,96,adamw,8,5e-05,focal_dice,0.25,2.0,True,cosine,5,epochs,100,56,0.0487,0.6359,0.7569
baseline,unet_baseline,96,adamw,8,5e-05,focal_dice,0.25,2.0,True,cosine,5,epochs,100,57,0.0487,0.6141,0.7391
baseline,unet_baseline,96,adamw,8,5e-05,focal_dice,0.25,2.0,True,cosine,5,epochs,100,58,0.0487,0.6236,0.7471
baseline,unet_baseline,96,adamw,8,5e-05,focal_dice,0.25,2.0,True,cosine,5,epochs,100,59,0.0467,0.6287,0.7461
baseline,unet_baseline,96,adamw,8,5e-05,focal_dice,0.25,2.0,True,cosine,5,epochs,100,60,0.0444,0.6381,0.7591
baseline,unet_baseline,96,adamw,8,5e-05,focal_dice,0.25,2.0,True,cosine,5,epochs,100,61,0.0451,0.6299,0.7529
baseline,unet_baseline,96,adamw,8,5e-05,focal_dice,0.25,2.0,True,cosine,5,epochs,100,62,0.0433,0.6235,0.7472
baseline,unet_baseline,96,adamw,8,5e-05,focal_dice,0.25,2.0,True,cosine,5,epochs,100,63,0.0434,0.6426,0.7616
baseline,unet_baseline,96,adamw,8,5e-05,focal_dice,0.25,2.0,True,cosine,5,epochs,100,64,0.0392,0.6341,0.7559
baseline,unet_baseline,96,adamw,8,5e-05,focal_dice,0.25,2.0,True,cosine,5,epochs,100,65,0.039,0.6338,0.7557
baseline,unet_baseline,96,adamw,8,5e-05,focal_dice,0.25,2.0,True,cosine,5,epochs,100,66,0.0403,0.6331,0.7557
baseline,unet_baseline,96,adamw,8,5e-05,focal_dice,0.25,2.0,True,cosine,5,epochs,100,67,0.0377,0.6429,0.7624
baseline,unet_baseline,96,adamw,8,5e-05,focal_dice,0.25,2.0,True,cosine,5,epochs,100,68,0.0362,0.6332,0.755
baseline,unet_baseline,96,adamw,8,5e-05,focal_dice,0.25,2.0,True,cosine,5,epochs,100,69,0.0375,0.6317,0.7536
baseline,unet_baseline,96,adamw,8,5e-05,focal_dice,0.25,2.0,True,cosine,5,epochs,100,70,0.0349,0.6412,0.7622
baseline,unet_baseline,96,adamw,8,5e-05,focal_dice,0.25,2.0,True,cosine,5,epochs,100,71,0.0357,0.6358,0.7575
baseline,unet_baseline,96,adamw,8,5e-05,focal_dice,0.25,2.0,True,cosine,5,epochs,100,72,0.0358,0.6266,0.7479
baseline,unet_baseline,96,adamw,8,5e-05,focal_dice,0.25,2.0,True,cosine,5,epochs,100,73,0.0341,0.6423,0.7623
baseline,unet_baseline,96,adamw,8,5e-05,focal_dice,0.25,2.0,True,cosine,5,epochs,100,74,0.0323,0.6409,0.7609
baseline,unet_baseline,96,adamw,8,5e-05,focal_dice,0.25,2.0,True,cosine,5,epochs,100,75,0.0346,0.6453,0.7638
baseline,unet_baseline,96,adamw,8,5e-05,focal_dice,0.25,2.0,True,cosine,5,epochs,100,76,0.0324,0.6243,0.7492
baseline,unet_baseline,96,adamw,8,5e-05,focal_dice,0.25,2.0,True,cosine,5,epochs,100,77,0.0337,0.6415,0.7618
baseline,unet_baseline,96,adamw,8,5e-05,focal_dice,0.25,2.0,True,cosine,5,epochs,100,78,0.0324,0.6368,0.7581
baseline,unet_baseline,96,adamw,8,5e-05,focal_dice,0.25,2.0,True,cosine,5,epochs,100,79,0.0309,0.6407,0.7608
baseline,unet_baseline,96,adamw,8,5e-05,focal_dice,0.25,2.0,True,cosine,5,epochs,100,80,0.0306,0.6358,0.7573
baseline,unet_baseline,96,adamw,8,5e-05,focal_dice,0.25,2.0,True,cosine,5,epochs,100,81,0.0326,0.6379,0.7598
baseline,unet_baseline,96,adamw,8,5e-05,focal_dice,0.25,2.0,True,cosine,5,epochs,100,82,0.0306,0.6335,0.7555
baseline,unet_baseline,96,adamw,8,5e-05,focal_dice,0.25,2.0,True,cosine,5,epochs,100,83,0.0287,0.6361,0.7576
baseline,unet_baseline,96,adamw,8,5e-05,focal_dice,0.25,2.0,True,cosine,5,epochs,100,84,0.0302,0.6359,0.7578
baseline,unet_baseline,96,adamw,8,5e-05,focal_dice,0.25,2.0,True,cosine,5,epochs,100,85,0.0295,0.635,0.7572
baseline,unet_baseline,96,adamw,8,5e-05,focal_dice,0.25,2.0,True,cosine,5,epochs,100,86,0.0289,0.6373,0.7582
baseline,unet_baseline,96,adamw,8,5e-05,focal_dice,0.25,2.0,True,cosine,5,epochs,100,87,0.0313,0.6348,0.7564
baseline,unet_baseline,96,adamw,8,5e-05,focal_dice,0.25,2.0,True,cosine,5,epochs,100,88,0.0297,0.6385,0.7599
baseline,unet_baseline,96,adamw,8,5e-05,focal_dice,0.25,2.0,True,cosine,5,epochs,100,89,0.0282,0.64,0.7609
baseline,unet_baseline,96,adamw,8,5e-05,focal_dice,0.25,2.0,True,cosine,5,epochs,100,90,0.0272,0.6365,0.7581
baseline,unet_baseline,96,adamw,8,5e-05,focal_dice,0.25,2.0,True,cosine,5,epochs,100,91,0.0291,0.6396,0.7604
baseline,unet_baseline,96,adamw,8,5e-05,focal_dice,0.25,2.0,True,cosine,5,epochs,100,92,0.0281,0.64,0.7608
baseline,unet_baseline,96,adamw,8,5e-05,focal_dice,0.25,2.0,True,cosine,5,epochs,100,93,0.0286,0.6359,0.7576
baseline,unet_baseline,96,adamw,8,5e-05,focal_dice,0.25,2.0,True,cosine,5,epochs,100,94,0.0284,0.6332,0.7538
baseline,unet_baseline,96,adamw,8,5e-05,focal_dice,0.25,2.0,True,cosine,5,epochs,100,95,0.0283,0.6366,0.7565
baseline,unet_baseline,96,adamw,8,5e-05,focal_dice,0.25,2.0,True,cosine,5,epochs,100,96,0.0273,0.6322,0.7538
baseline,unet_baseline,96,adamw,8,5e-05,focal_dice,0.25,2.0,True,cosine,5,epochs,100,97,0.0273,0.6312,0.7528
baseline,unet_baseline,96,adamw,8,5e-05,focal_dice,0.25,2.0,True,cosine,5,epochs,100,98,0.0285,0.6399,0.7604
baseline,unet_baseline,96,adamw,8,5e-05,focal_dice,0.25,2.0,True,cosine,5,epochs,100,99,0.0287,0.6357,0.7574
baseline,unet_baseline,96,adamw,8,5e-05,focal_dice,0.25,2.0,True,cosine,5,epochs,100,100,0.0294,0.6368,0.7589
baseline,unet_baseline,96,adamw,8,5e-05,focal_dice,0.25,2.0,True,cosine,5,epochs,120,1,0.2415,0.4391,0.582
baseline,unet_baseline,96,adamw,8,5e-05,focal_dice,0.25,2.0,True,cosine,5,epochs,120,2,0.1933,0.5681,0.7011
baseline,unet_baseline,96,adamw,8,5e-05,focal_dice,0.25,2.0,True,cosine,5,epochs,120,3,0.194,0.5718,0.7049
baseline,unet_baseline,96,adamw,8,5e-05,focal_dice,0.25,2.0,True,cosine,5,epochs,120,4,0.1838,0.5753,0.707
baseline,unet_baseline,96,adamw,8,5e-05,focal_dice,0.25,2.0,True,cosine,5,epochs,120,5,0.1802,0.5964,0.725
baseline,unet_baseline,96,adamw,8,5e-05,focal_dice,0.25,2.0,True,cosine,5,epochs,120,6,0.1753,0.5576,0.692
baseline,unet_baseline,96,adamw,8,5e-05,focal_dice,0.25,2.0,True,cosine,5,epochs,120,7,0.1642,0.6045,0.7273
baseline,unet_baseline,96,adamw,8,5e-05,focal_dice,0.25,2.0,True,cosine,5,epochs,120,8,0.1614,0.5528,0.6875
baseline,unet_baseline,96,adamw,8,5e-05,focal_dice,0.25,2.0,True,cosine,5,epochs,120,9,0.1703,0.6285,0.7498
baseline,unet_baseline,96,adamw,8,5e-05,focal_dice,0.25,2.0,True,cosine,5,epochs,120,10,0.1575,0.6018,0.7265
baseline,unet_baseline,96,adamw,8,5e-05,focal_dice,0.25,2.0,True,cosine,5,epochs,120,11,0.1543,0.6358,0.752
baseline,unet_baseline,96,adamw,8,5e-05,focal_dice,0.25,2.0,True,cosine,5,epochs,120,12,0.1521,0.6191,0.7385
baseline,unet_baseline,96,adamw,8,5e-05,focal_dice,0.25,2.0,True,cosine,5,epochs,120,13,0.1468,0.6306,0.7508
baseline,unet_baseline,96,adamw,8,5e-05,focal_dice,0.25,2.0,True,cosine,5,epochs,120,14,0.1423,0.61,0.7337
baseline,unet_baseline,96,adamw,8,5e-05,focal_dice,0.25,2.0,True,cosine,5,epochs,120,15,0.1438,0.5922,0.7198
baseline,unet_baseline,96,adamw,8,5e-05,focal_dice,0.25,2.0,True,cosine,5,epochs,120,16,0.1392,0.6115,0.7349
baseline,unet_baseline,96,adamw,8,5e-05,focal_dice,0.25,2.0,True,cosine,5,epochs,120,17,0.1334,0.63,0.7479
baseline,unet_baseline,96,adamw,8,5e-05,focal_dice,0.25,2.0,True,cosine,5,epochs,120,18,0.1305,0.6103,0.7354
baseline,unet_baseline,96,adamw,8,5e-05,focal_dice,0.25,2.0,True,cosine,5,epochs,120,19,0.1368,0.6345,0.749
baseline,unet_baseline,96,adamw,8,5e-05,focal_dice,0.25,2.0,True,cosine,5,epochs,120,20,0.1317,0.6011,0.7197
baseline,unet_baseline,96,adamw,8,5e-05,focal_dice,0.25,2.0,True,cosine,5,epochs,120,21,0.1232,0.6405,0.7606
baseline,unet_baseline,96,adamw,8,5e-05,focal_dice,0.25,2.0,True,cosine,5,epochs,120,22,0.1253,0.6477,0.7677
baseline,unet_baseline,96,adamw,8,5e-05,focal_dice,0.25,2.0,True,cosine,5,epochs,120,23,0.1215,0.5709,0.7032
baseline,unet_baseline,96,adamw,8,5e-05,focal_dice,0.25,2.0,True,cosine,5,epochs,120,24,0.1198,0.6446,0.7606
baseline,unet_baseline,96,adamw,8,5e-05,focal_dice,0.25,2.0,True,cosine,5,epochs,120,25,0.1163,0.6397,0.7559
baseline,unet_baseline,96,adamw,8,5e-05,focal_dice,0.25,2.0,True,cosine,5,epochs,120,26,0.1123,0.646,0.7658
baseline,unet_baseline,96,adamw,8,5e-05,focal_dice,0.25,2.0,True,cosine,5,epochs,120,27,0.1083,0.6552,0.7681
baseline,unet_baseline,96,adamw,8,5e-05,focal_dice,0.25,2.0,True,cosine,5,epochs,120,28,0.1021,0.6357,0.7564
baseline,unet_baseline,96,adamw,8,5e-05,focal_dice,0.25,2.0,True,cosine,5,epochs,120,29,0.0936,0.632,0.7537
baseline,unet_baseline,96,adamw,8,5e-05,focal_dice,0.25,2.0,True,cosine,5,epochs,120,30,0.0969,0.6249,0.7426
baseline,unet_baseline,96,adamw,8,5e-05,focal_dice,0.25,2.0,True,cosine,5,epochs,120,31,0.0911,0.6571,0.7745
baseline,unet_baseline,96,adamw,8,5e-05,focal_dice,0.25,2.0,True,cosine,5,epochs,120,32,0.0914,0.6057,0.7312
baseline,unet_baseline,96,adamw,8,5e-05,focal_dice,0.25,2.0,True,cosine,5,epochs,120,33,0.1,0.6159,0.7318
baseline,unet_baseline,96,adamw,8,5e-05,focal_dice,0.25,2.0,True,cosine,5,epochs,120,34,0.0953,0.5849,0.7064
baseline,unet_baseline,96,adamw,8,5e-05,focal_dice,0.25,2.0,True,cosine,5,epochs,120,35,0.0933,0.6317,0.7458
baseline,unet_baseline,96,adamw,8,5e-05,focal_dice,0.25,2.0,True,cosine,5,epochs,120,36,0.0878,0.6321,0.7483
baseline,unet_baseline,96,adamw,8,5e-05,focal_dice,0.25,2.0,True,cosine,5,epochs,120,37,0.0806,0.6547,0.7734
baseline,unet_baseline,96,adamw,8,5e-05,focal_dice,0.25,2.0,True,cosine,5,epochs,120,38,0.0809,0.6015,0.7277
baseline,unet_baseline,96,adamw,8,5e-05,focal_dice,0.25,2.0,True,cosine,5,epochs,120,39,0.076,0.6402,0.7594
baseline,unet_baseline,96,adamw,8,5e-05,focal_dice,0.25,2.0,True,cosine,5,epochs,120,40,0.0751,0.6204,0.7439
baseline,unet_baseline,96,adamw,8,5e-05,focal_dice,0.25,2.0,True,cosine,5,epochs,120,41,0.0717,0.668,0.7831
baseline,unet_baseline,96,adamw,8,5e-05,focal_dice,0.25,2.0,True,cosine,5,epochs,120,42,0.0697,0.6338,0.7589
baseline,unet_baseline,96,adamw,8,5e-05,focal_dice,0.25,2.0,True,cosine,5,epochs,120,43,0.0751,0.6045,0.7343
baseline,unet_baseline,96,adamw,8,5e-05,focal_dice,0.25,2.0,True,cosine,5,epochs,120,44,0.0747,0.5865,0.7175
baseline,unet_baseline,96,adamw,8,5e-05,focal_dice,0.25,2.0,True,cosine,5,epochs,120,45,0.0666,0.5992,0.7238
baseline,unet_baseline,96,adamw,8,5e-05,focal_dice,0.25,2.0,True,cosine,5,epochs,120,46,0.0649,0.6252,0.7495
baseline,unet_baseline,96,adamw,8,5e-05,focal_dice,0.25,2.0,True,cosine,5,epochs,120,47,0.0614,0.641,0.761
baseline,unet_baseline,96,adamw,8,5e-05,focal_dice,0.25,2.0,True,cosine,5,epochs,120,48,0.063,0.6125,0.7373
baseline,unet_baseline,96,adamw,8,5e-05,focal_dice,0.25,2.0,True,cosine,5,epochs,120,49,0.0572,0.6345,0.7558
baseline,unet_baseline,96,adamw,8,5e-05,focal_dice,0.25,2.0,True,cosine,5,epochs,120,50,0.0571,0.6478,0.765
baseline,unet_baseline,96,adamw,8,5e-05,focal_dice,0.25,2.0,True,cosine,5,epochs,120,51,0.057,0.6289,0.754
baseline,unet_baseline,96,adamw,8,5e-05,focal_dice,0.25,2.0,True,cosine,5,epochs,120,52,0.0539,0.6379,0.7581
baseline,unet_baseline,96,adamw,8,5e-05,focal_dice,0.25,2.0,True,cosine,5,epochs,120,53,0.0519,0.627,0.751
baseline,unet_baseline,96,adamw,8,5e-05,focal_dice,0.25,2.0,True,cosine,5,epochs,120,54,0.052,0.6397,0.7595
baseline,unet_baseline,96,adamw,8,5e-05,focal_dice,0.25,2.0,True,cosine,5,epochs,120,55,0.0493,0.6372,0.758
baseline,unet_baseline,96,adamw,8,5e-05,focal_dice,0.25,2.0,True,cosine,5,epochs,120,56,0.0523,0.6487,0.7689
baseline,unet_baseline,96,adamw,8,5e-05,focal_dice,0.25,2.0,True,cosine,5,epochs,120,57,0.0458,0.6591,0.7741
baseline,unet_baseline,96,adamw,8,5e-05,focal_dice,0.25,2.0,True,cosine,5,epochs,120,58,0.0469,0.648,0.7657
baseline,unet_baseline,96,adamw,8,5e-05,focal_dice,0.25,2.0,True,cosine,5,epochs,120,59,0.0457,0.6345,0.7555
baseline,unet_baseline,96,adamw,8,5e-05,focal_dice,0.25,2.0,True,cosine,5,epochs,120,60,0.0419,0.6403,0.7592
